transaction_id,customer_id,order_amount,product_category,payment_method,discount_percent,delivery_distance_km,customer_age,customer_account_age_days,previous_orders,previous_returns,return_rate,returns_last_30_days,refunds_last_90_days,chargebacks_last_90_days,days_to_return,delivery_to_return_days,coupon_usage_count,high_value_order,customer_risk_history,return_reason,location_risk_score,device_change_count,orders_last_30_days,previous_fraud_flag,target_return_abuse
TX105413,CUST002677,1523.15,Electronics,Debit Card,18.5,2.5,23,111,8,0,0.0,0,1,0,,,1,0,low,no_return,18.3,1,2,0,0
TX105414,CUST000933,1481.36,Mobile,UPI,9.3,15.3,18,202,6,0,0.0,0,0,0,0.9,0.0,5,0,medium,changed_mind,29.7,0,1,0,1
TX105415,CUST000690,1065.28,Electronics,Credit Card,1.1,3.9,18,510,9,0,0.0,0,0,0,,,0,0,low,no_return,8.6,0,1,0,0
TX105416,CUST001057,2358.44,Fashion,COD,41.4,20.6,42,32,11,2,0.182,0,0,0,,,2,0,low,no_return,6.6,1,3,0,0
TX105417,CUST000512,504.64,Grocery,UPI,8.5,2.3,41,141,8,0,0.0,0,0,0,,,1,0,low,no_return,65.2,0,1,0,0
TX105418,CUST001675,2572.62,Books,UPI,18.5,1.4,26,372,9,0,0.0,0,1,0,,,1,0,low,no_return,12.7,1,3,0,0
TX105419,CUST001928,2602.97,Beauty,COD,0.0,10.2,45,63,9,1,0.111,0,0,0,,,3,0,medium,no_return,15.7,1,2,0,0
TX105420,CUST002403,3378.46,Mobile,COD,23.8,26.8,38,723,7,1,0.143,1,0,0,,,1,0,low,no_return,7.4,0,3,0,0
TX105421,CUST002916,9254.15,Electronics,Debit Card,0.5,1.0,34,372,9,1,0.111,0,0,0,,,3,1,low,no_return,33.7,2,2,0,1
TX105422,CUST000221,317.78,Grocery,Credit Card,35.1,8.4,40,102,4,0,0.0,0,0,0,1.0,0.0,2,0,medium,size_issue,32.5,1,1,0,0
TX105423,CUST000742,2529.42,Sports,UPI,36.6,26.7,38,57,9,0,0.0,0,0,0,,,1,0,low,no_return,43.7,0,1,0,0
TX105424,CUST000902,2852.15,Fashion,COD,21.8,5.0,33,184,7,0,0.0,0,0,0,8.4,7.9,0,0,low,size_issue,37.9,2,2,0,0
TX105425,CUST000749,1113.01,Footwear,UPI,16.4,6.3,29,292,6,1,0.167,0,0,0,,,1,0,low,no_return,13.6,1,1,0,0
TX105426,CUST002482,1595.69,Sports,Net Banking,12.8,12.7,30,106,11,2,0.182,0,0,0,10.3,7.7,2,0,medium,size_issue,9.1,0,1,0,0
TX105427,CUST000419,1299.75,Fashion,COD,14.4,1.9,18,193,8,0,0.0,0,0,0,,,1,0,low,no_return,48.7,1,2,0,0
TX105428,CUST000090,2633.23,Electronics,UPI,19.9,5.0,23,1243,10,3,0.3,0,0,0,,,0,0,high,no_return,32.1,1,2,0,0
TX105429,CUST002581,3611.23,Electronics,Debit Card,16.1,2.9,50,26,5,3,0.6,1,1,0,1.9,1.7,0,1,high,not_as_described_repeated,12.9,1,1,0,1
TX105430,CUST002884,784.28,Footwear,Net Banking,26.8,26.8,23,78,10,0,0.0,0,0,0,2.0,1.1,0,0,low,size_issue,22.1,0,0,0,0
TX105431,CUST000679,2377.77,Fashion,Net Banking,4.0,10.1,18,161,9,0,0.0,0,0,0,10.8,9.5,3,0,low,defective,70.8,0,2,0,0
TX105432,CUST000999,4082.88,Footwear,Debit Card,33.3,29.9,41,140,7,0,0.0,0,0,0,,,4,1,low,no_return,52.9,1,0,0,0
TX105433,CUST001510,1170.19,Electronics,UPI,9.9,16.7,34,103,13,1,0.077,0,0,0,6.1,4.7,1,0,low,not_as_described_repeated,11.7,0,1,0,0
TX105434,CUST001578,273.42,Mobile,Debit Card,6.0,38.0,35,118,12,2,0.167,1,0,1,,,0,0,medium,no_return,15.3,0,0,0,0
TX105435,CUST002972,980.6,Toys,Debit Card,19.4,14.7,30,813,5,2,0.4,2,1,0,1.2,0.0,0,0,low,changed_mind_repeated,20.7,0,1,0,0
TX105436,CUST001213,903.53,Electronics,Debit Card,20.1,17.1,41,644,7,1,0.143,1,0,0,,,1,0,low,no_return,25.5,1,1,0,0
TX105437,CUST000037,1017.77,Electronics,UPI,0.0,13.0,47,148,3,0,0.0,0,0,0,,,3,0,low,no_return,14.7,1,1,0,0
TX105438,CUST001268,5234.22,Toys,Net Banking,9.2,5.8,26,229,4,0,0.0,0,0,0,,,2,1,low,no_return,6.4,0,0,0,0
TX105439,CUST001669,5990.2,Electronics,Credit Card,0.0,4.8,38,515,6,1,0.167,0,2,0,,,2,1,low,no_return,22.4,0,1,0,0
TX105440,CUST001551,4412.93,Fashion,UPI,6.9,13.9,43,106,10,1,0.1,0,0,0,25.1,24.1,1,1,low,defective,25.2,0,1,0,0
TX105441,CUST001537,1501.75,Toys,UPI,7.4,3.0,26,154,3,0,0.0,0,0,0,4.1,3.6,3,0,low,not_needed,28.2,0,2,0,0
TX105442,CUST002767,4518.89,Footwear,UPI,18.6,0.5,47,299,9,1,0.111,1,0,0,,,0,1,medium,no_return,6.4,1,3,0,0
TX105443,CUST002422,348.33,Books,Credit Card,5.5,0.7,43,62,9,0,0.0,0,0,0,13.7,13.5,2,0,low,changed_mind,37.2,2,2,0,0
TX105444,CUST000755,867.11,Footwear,UPI,8.4,2.1,19,105,9,4,0.444,0,2,0,,,3,0,low,no_return,31.9,1,4,0,0
TX105445,CUST001066,3027.0,Sports,Credit Card,30.6,0.5,47,423,13,1,0.077,1,0,0,,,1,0,low,no_return,12.4,0,3,0,0
TX105446,CUST002003,1241.77,Toys,UPI,39.8,4.4,20,259,12,4,0.333,0,0,0,,,2,0,low,no_return,19.9,0,1,0,1
TX105447,CUST001231,788.69,Home,UPI,3.9,16.2,25,203,12,3,0.25,1,0,0,,,2,0,medium,no_return,7.3,0,2,0,0
TX105448,CUST001285,2330.95,Toys,UPI,27.2,28.7,38,648,7,3,0.429,2,1,0,,,1,0,medium,no_return,15.8,0,2,0,0
TX105449,CUST000504,2367.98,Grocery,Credit Card,19.7,0.9,42,179,7,1,0.143,0,1,0,,,2,0,low,no_return,27.5,1,1,0,0
TX105450,CUST000763,2518.87,Sports,Credit Card,0.0,7.9,32,319,7,0,0.0,0,0,0,,,3,0,low,no_return,5.6,1,2,0,0
TX105451,CUST002222,2704.56,Mobile,Credit Card,5.5,2.0,25,1199,9,2,0.222,1,2,0,20.3,19.8,2,0,low,size_issue,26.6,1,1,0,0
TX105452,CUST002528,2256.36,Beauty,COD,0.0,2.8,29,353,11,3,0.273,0,0,0,0.2,0.0,4,0,low,not_as_described,15.5,0,2,0,1
TX105453,CUST002354,1698.43,Grocery,Credit Card,18.9,29.5,28,179,5,0,0.0,0,0,0,,,3,0,low,no_return,27.9,0,2,0,0
TX105454,CUST000924,1911.51,Beauty,Debit Card,2.1,3.7,40,46,11,0,0.0,0,0,0,,,2,0,low,no_return,28.6,0,3,0,0
TX105455,CUST000410,3053.85,Fashion,UPI,16.6,1.2,27,223,8,1,0.125,0,1,0,,,3,0,low,no_return,7.3,0,2,0,1
TX105456,CUST000479,2202.26,Fashion,Credit Card,45.9,3.5,25,119,7,1,0.143,0,0,0,6.9,5.3,0,0,low,changed_mind,17.3,0,1,0,0
TX105457,CUST001180,1337.02,Mobile,UPI,34.1,14.5,18,238,7,0,0.0,0,0,0,0.5,0.0,2,0,low,changed_mind_repeated,28.3,1,2,0,0
TX105458,CUST001553,1100.06,Home,Credit Card,5.8,21.3,26,111,5,1,0.2,0,1,0,,,2,0,low,no_return,16.6,0,2,0,0
TX105459,CUST002678,1900.81,Grocery,Debit Card,2.9,2.8,30,13,7,0,0.0,0,0,0,,,3,0,low,no_return,57.2,1,0,0,0
TX105460,CUST002696,4071.15,Sports,COD,30.5,26.5,20,67,4,0,0.0,0,0,0,1.1,0.1,1,1,low,not_as_described,25.5,0,2,0,0
TX105461,CUST000009,2731.15,Footwear,Debit Card,2.9,10.2,18,6,6,0,0.0,0,1,0,,,0,0,high,no_return,31.0,0,3,0,0
TX105462,CUST002122,4206.83,Books,Credit Card,26.9,6.0,41,41,10,0,0.0,0,0,0,4.5,2.5,1,1,low,changed_mind,29.8,1,1,0,0
TX105463,CUST000896,1484.65,Electronics,UPI,47.8,7.1,21,218,6,0,0.0,0,0,0,,,1,0,medium,no_return,8.9,1,4,0,0
TX105464,CUST000594,2097.19,Home,Wallet,23.1,16.4,18,1113,3,1,0.333,0,1,0,,,2,0,low,no_return,30.5,0,1,0,1
TX105465,CUST001665,2304.42,Books,UPI,29.2,2.0,47,423,11,1,0.091,1,0,0,,,2,0,medium,no_return,26.6,1,0,0,0
TX105466,CUST000102,3143.03,Fashion,UPI,27.8,1.4,40,29,5,0,0.0,0,0,0,1.2,1.0,2,0,medium,defective,8.1,0,0,0,0
TX105467,CUST001002,1486.16,Beauty,UPI,8.3,0.6,42,159,13,0,0.0,0,1,0,,,0,0,low,no_return,47.2,1,2,0,0
TX105468,CUST001657,2726.51,Fashion,Wallet,18.5,4.6,37,887,10,1,0.1,0,1,1,,,1,0,low,no_return,34.1,0,3,0,0
TX105469,CUST000816,3928.23,Electronics,Net Banking,3.5,6.4,45,120,8,0,0.0,0,1,0,,,0,1,medium,no_return,15.2,2,3,0,0
TX105470,CUST001780,1760.59,Mobile,Credit Card,30.5,0.5,40,233,6,0,0.0,0,0,0,6.5,6.2,2,0,low,not_as_described_repeated,20.1,1,0,0,0
TX105471,CUST001380,1005.7,Footwear,UPI,2.0,5.9,28,726,6,0,0.0,0,0,0,,,1,0,medium,no_return,30.4,0,1,0,0
TX105472,CUST002398,4011.29,Books,COD,23.4,13.9,21,225,5,0,0.0,0,0,0,,,0,1,low,no_return,52.9,1,3,0,0
TX105473,CUST000545,2886.2,Fashion,Credit Card,28.6,32.3,19,29,9,1,0.111,0,0,0,,,2,0,low,no_return,46.0,1,0,0,0
TX105474,CUST000172,664.53,Mobile,UPI,9.1,1.2,30,160,10,2,0.2,1,0,0,24.4,21.5,1,0,low,not_as_described_repeated,17.1,0,0,0,0
TX105475,CUST001589,1788.25,Grocery,Credit Card,6.3,7.4,21,1020,11,0,0.0,0,0,0,3.0,1.1,0,0,low,defective,32.3,1,2,0,0
TX105476,CUST000771,5430.68,Mobile,Credit Card,13.0,6.4,24,2559,3,0,0.0,0,1,0,,,1,1,medium,no_return,38.0,0,1,0,0
TX105477,CUST002120,2589.13,Electronics,Credit Card,4.3,14.9,30,2070,11,1,0.091,0,1,0,,,0,0,low,no_return,9.6,0,2,0,0
TX105478,CUST000280,1898.49,Fashion,Debit Card,16.9,1.4,45,258,10,5,0.5,0,0,0,,,1,0,low,no_return,12.3,0,0,0,0
TX105479,CUST001726,918.69,Grocery,COD,4.0,4.1,18,214,4,0,0.0,0,0,0,,,0,0,medium,no_return,21.3,2,2,0,0
TX105480,CUST002969,916.9,Footwear,Debit Card,4.9,18.7,32,418,11,0,0.0,0,0,0,,,2,0,low,no_return,29.0,1,2,0,0
TX105481,CUST000280,3021.86,Fashion,UPI,21.6,7.1,19,295,6,0,0.0,0,0,0,24.4,23.2,1,0,medium,size_issue,11.4,0,4,0,0
TX105482,CUST000906,975.9,Fashion,UPI,22.4,3.0,26,735,8,2,0.25,0,0,0,,,1,0,low,no_return,29.7,1,0,0,1
TX105483,CUST002533,2315.14,Sports,Net Banking,11.5,5.1,41,38,7,0,0.0,0,0,0,,,0,0,medium,no_return,38.7,1,1,0,0
TX105484,CUST001601,1757.12,Mobile,UPI,0.0,17.0,23,221,10,3,0.3,0,1,0,,,0,0,medium,no_return,4.4,1,2,0,0
TX105485,CUST000525,2226.87,Toys,Credit Card,29.1,13.0,29,211,3,1,0.333,0,0,0,,,2,0,low,no_return,17.8,0,2,0,0
TX105486,CUST000640,1658.92,Footwear,UPI,9.6,15.4,33,3,9,1,0.111,0,0,0,,,1,0,low,no_return,19.5,2,3,0,0
TX105487,CUST002294,2513.76,Grocery,UPI,39.7,16.0,39,52,13,2,0.154,1,2,0,19.7,19.4,1,0,medium,changed_mind,9.0,1,2,0,0
TX105488,CUST002582,3365.35,Footwear,Credit Card,13.4,47.9,26,831,5,0,0.0,0,0,0,,,3,0,medium,no_return,22.1,1,3,0,0
TX105489,CUST001082,1677.23,Beauty,UPI,16.6,6.0,44,219,4,0,0.0,0,1,0,,,0,0,low,no_return,23.3,0,2,0,0
TX105490,CUST001422,3183.41,Electronics,Debit Card,9.8,7.7,27,17,6,2,0.333,0,0,0,,,1,0,low,no_return,10.8,0,3,1,0
TX105491,CUST002348,4321.0,Grocery,Credit Card,17.9,8.7,36,665,13,2,0.154,1,0,0,15.2,12.1,1,1,low,not_as_described,47.9,1,3,0,0
TX105492,CUST000531,2302.94,Sports,COD,56.7,3.3,30,552,3,2,0.667,1,0,0,1.6,1.0,2,0,medium,size_issue,33.5,0,1,0,0
TX105493,CUST000619,2973.75,Beauty,Debit Card,10.8,14.4,39,652,6,0,0.0,0,0,0,,,2,0,medium,no_return,30.3,0,1,0,0
TX105494,CUST002323,790.33,Fashion,UPI,30.3,7.0,52,190,14,1,0.071,1,1,0,,,4,0,low,no_return,9.0,1,2,0,0
TX105495,CUST000560,1700.55,Toys,COD,16.1,13.0,29,151,9,1,0.111,1,0,0,,,1,0,low,no_return,53.9,1,1,0,0
TX105496,CUST002312,610.8,Toys,Net Banking,29.1,9.0,31,362,12,0,0.0,0,0,0,0.7,0.0,3,0,medium,not_as_described,11.2,0,2,0,0
TX105497,CUST001491,1316.92,Home,UPI,0.0,7.2,27,46,13,1,0.077,0,0,0,,,0,0,low,no_return,21.7,1,1,0,0
TX105498,CUST002970,1715.15,Footwear,Debit Card,38.3,12.0,26,49,4,0,0.0,0,0,0,,,0,0,low,no_return,46.8,0,3,0,0
TX105499,CUST000099,5719.86,Home,Debit Card,19.1,44.3,25,234,5,2,0.4,2,0,0,,,0,1,high,no_return,36.0,1,1,0,1
TX105500,CUST002837,1110.74,Electronics,Debit Card,11.8,7.4,31,538,7,2,0.286,1,2,0,,,0,0,low,no_return,32.8,1,3,0,0
TX105501,CUST000676,1841.47,Fashion,UPI,25.8,6.3,24,172,6,2,0.333,0,0,0,22.1,21.1,0,0,low,changed_mind,47.2,0,2,0,0
TX105502,CUST000106,977.65,Beauty,UPI,16.7,4.0,24,1437,6,2,0.333,0,0,0,,,1,0,low,no_return,38.2,0,0,0,0
TX105503,CUST002172,1620.73,Electronics,UPI,1.2,9.5,18,405,9,1,0.111,0,1,0,,,0,0,low,no_return,3.9,1,3,0,0
TX105504,CUST001598,2539.97,Books,UPI,0.0,2.3,45,1565,12,4,0.333,1,1,0,4.0,2.5,2,0,low,changed_mind_repeated,24.1,1,1,0,0
TX105505,CUST002512,2803.09,Toys,Credit Card,36.9,14.9,48,340,11,1,0.091,0,0,0,,,2,0,low,no_return,2.2,1,5,0,0
TX105506,CUST000325,1480.88,Sports,Net Banking,12.3,4.2,38,410,6,0,0.0,0,0,0,3.8,2.4,1,0,medium,changed_mind,30.5,1,3,0,0
TX105507,CUST000243,1222.16,Footwear,Credit Card,7.6,8.9,23,474,9,0,0.0,0,0,0,3.7,3.1,0,0,low,changed_mind_repeated,16.7,0,1,1,0
TX105508,CUST001702,4670.6,Mobile,Credit Card,8.6,8.1,19,3000,8,0,0.0,0,1,0,,,1,1,high,no_return,42.1,1,0,0,0
TX105509,CUST002646,1408.24,Home,UPI,32.6,45.3,18,128,6,0,0.0,0,0,0,3.7,1.8,2,0,low,changed_mind,35.9,2,0,0,0
TX105510,CUST001217,390.91,Electronics,Credit Card,9.1,0.7,38,178,6,0,0.0,0,2,0,,,0,0,low,no_return,17.5,0,3,0,0
TX105511,CUST002392,3941.31,Fashion,COD,22.7,8.9,44,110,8,0,0.0,0,0,0,,,3,1,low,no_return,4.3,0,2,0,0
TX105512,CUST002718,457.34,Grocery,COD,11.0,2.8,33,224,8,0,0.0,0,0,0,,,1,0,low,no_return,11.1,1,1,0,0
TX105513,CUST002609,3945.05,Home,Credit Card,0.0,0.9,40,1030,5,1,0.2,0,1,0,,,1,1,low,no_return,26.4,1,4,0,0
TX105514,CUST001526,619.87,Grocery,Credit Card,25.8,3.9,36,244,11,1,0.091,0,0,0,4.5,1.3,2,0,medium,size_issue,20.2,0,1,0,0
TX105515,CUST002095,711.8,Grocery,UPI,28.2,1.1,24,115,11,3,0.273,1,0,0,,,1,0,low,no_return,36.1,1,2,0,1
TX105516,CUST001577,850.01,Sports,Wallet,6.8,2.3,42,105,10,0,0.0,0,0,0,,,2,0,high,no_return,17.6,0,0,0,0
TX105517,CUST002022,1333.1,Electronics,Credit Card,14.5,31.2,41,1469,7,1,0.143,0,0,0,6.8,6.7,2,0,low,changed_mind,13.2,1,3,0,0
TX105518,CUST001701,3968.96,Fashion,Credit Card,16.2,63.1,22,94,5,1,0.2,0,4,0,5.0,2.0,1,1,low,size_issue,23.5,0,1,0,0
TX105519,CUST001575,868.86,Home,Credit Card,20.3,15.8,40,13,6,0,0.0,0,0,0,2.1,1.0,1,0,low,not_as_described_repeated,18.2,1,2,0,0
TX105520,CUST001310,2535.22,Toys,UPI,38.7,3.9,30,346,8,0,0.0,0,0,0,,,3,0,low,no_return,17.4,1,0,0,0
TX105521,CUST001958,2192.38,Grocery,Credit Card,11.1,4.2,29,14,10,1,0.1,0,0,0,,,0,0,low,no_return,59.3,0,2,0,0
TX105522,CUST002253,1953.6,Grocery,Net Banking,11.0,27.8,35,171,3,0,0.0,0,0,0,,,5,0,low,no_return,20.4,0,3,0,0
TX105523,CUST002757,3519.54,Grocery,UPI,12.9,24.5,35,513,8,1,0.125,0,0,1,,,1,1,low,no_return,3.9,0,4,0,0
TX105524,CUST001840,2060.73,Beauty,UPI,3.7,19.6,40,222,7,0,0.0,0,0,0,8.7,4.3,0,0,low,defective,17.7,1,1,0,0
TX105525,CUST000302,2164.66,Electronics,UPI,0.0,24.4,23,90,8,1,0.125,0,0,0,,,3,0,low,no_return,34.0,0,0,0,0
TX105526,CUST001762,2957.12,Fashion,UPI,16.6,5.8,37,120,6,0,0.0,0,0,0,1.3,0.0,2,0,medium,changed_mind_repeated,25.5,1,1,0,0
TX105527,CUST000947,1364.2,Electronics,Wallet,21.3,15.4,20,224,13,0,0.0,0,0,0,,,1,0,low,no_return,20.0,2,1,0,0
TX105528,CUST000081,1853.46,Electronics,COD,15.0,7.7,30,43,11,1,0.091,1,2,0,1.8,0.0,1,0,low,not_as_described_repeated,15.5,0,1,0,0
TX105529,CUST000218,2300.49,Fashion,Net Banking,14.2,2.1,30,100,10,1,0.1,0,1,0,,,2,0,low,no_return,59.2,0,1,0,0
TX105530,CUST001774,3309.3,Toys,Net Banking,4.2,0.5,41,382,7,1,0.143,0,2,0,,,1,0,low,no_return,4.3,0,3,0,0
TX105531,CUST002834,1699.24,Electronics,Debit Card,18.0,23.6,32,56,8,0,0.0,0,0,0,4.0,2.7,1,0,low,changed_mind,46.5,0,4,0,0
TX105532,CUST001517,1832.15,Electronics,Debit Card,17.0,3.1,29,958,5,1,0.2,0,1,1,,,1,0,low,no_return,38.6,0,1,0,0
TX105533,CUST001336,2497.81,Electronics,Credit Card,20.7,3.4,46,9,10,0,0.0,0,0,0,0.9,0.3,1,0,low,changed_mind,40.3,3,1,0,0
TX105534,CUST000266,1720.85,Fashion,Debit Card,18.9,1.3,27,12,10,3,0.3,0,0,0,,,2,0,low,no_return,19.8,1,2,0,0
TX105535,CUST002026,1129.78,Fashion,COD,19.7,9.1,27,242,13,0,0.0,0,0,0,0.5,0.0,0,0,low,not_as_described_repeated,38.2,2,3,0,0
TX105536,CUST000167,2953.82,Electronics,Debit Card,30.8,11.4,18,944,12,0,0.0,0,0,0,,,1,0,low,no_return,18.3,0,1,0,0
TX105537,CUST002523,2068.21,Fashion,Credit Card,21.9,15.7,29,97,8,1,0.125,0,0,0,,,0,0,medium,no_return,71.2,0,1,0,0
TX105538,CUST002449,1435.98,Mobile,Debit Card,20.8,7.9,22,64,6,0,0.0,0,0,0,2.0,1.7,2,0,low,not_as_described_repeated,52.0,1,0,0,0
TX105539,CUST002973,848.86,Fashion,UPI,0.0,21.4,29,78,10,1,0.1,1,0,0,,,2,0,low,no_return,5.8,0,0,0,0
TX105540,CUST000853,464.27,Fashion,Debit Card,27.6,7.4,34,1197,5,0,0.0,0,0,0,0.1,0.0,4,0,low,defective,17.5,1,0,0,0
TX105541,CUST000486,2580.34,Beauty,Credit Card,11.4,3.2,21,14,9,2,0.222,0,0,0,,,0,0,low,no_return,4.6,0,1,0,0
TX105542,CUST000899,1111.46,Fashion,Debit Card,16.0,3.0,23,646,3,0,0.0,0,0,0,,,1,0,medium,no_return,58.9,0,1,0,0
TX105543,CUST002398,592.8,Sports,Credit Card,0.0,12.0,18,1047,7,0,0.0,0,0,0,,,0,0,medium,no_return,34.3,0,2,0,0
TX105544,CUST000657,1020.6,Home,COD,40.1,19.6,26,255,9,1,0.111,0,1,0,2.7,1.2,2,0,medium,size_issue,18.4,0,2,0,0
TX105545,CUST002662,2293.51,Footwear,COD,0.0,49.4,22,117,10,2,0.2,1,1,0,,,1,0,medium,no_return,12.8,1,5,0,1
TX105546,CUST000463,1103.96,Footwear,Credit Card,32.9,22.5,53,406,9,0,0.0,0,1,0,0.4,0.0,1,0,low,changed_mind_repeated,39.1,1,1,0,0
TX105547,CUST000147,2323.51,Books,Credit Card,20.1,101.2,47,53,7,0,0.0,0,0,0,,,2,0,low,no_return,11.8,0,1,0,0
TX105548,CUST000658,1270.73,Fashion,UPI,0.0,12.4,45,249,9,0,0.0,0,0,0,,,3,0,low,no_return,14.7,1,1,0,0
TX105549,CUST002262,1845.74,Beauty,UPI,39.4,17.0,19,113,15,0,0.0,0,1,0,,,1,0,low,no_return,29.7,1,0,0,0
TX105550,CUST001807,1953.1,Fashion,UPI,21.2,11.2,30,70,7,2,0.286,1,0,0,,,0,0,high,no_return,14.9,1,0,0,0
TX105551,CUST001064,2854.17,Toys,COD,0.0,0.5,19,625,2,0,0.0,0,0,0,,,0,0,low,no_return,18.3,1,1,0,0
TX105552,CUST001968,2911.15,Electronics,COD,9.9,21.3,50,599,4,0,0.0,0,0,0,26.8,26.5,0,0,low,changed_mind_repeated,10.2,2,1,0,0
TX105553,CUST001946,1886.19,Grocery,UPI,21.4,8.2,40,151,9,1,0.111,1,0,0,,,0,0,low,no_return,8.7,1,2,0,0
TX105554,CUST001664,950.0,Fashion,Net Banking,35.6,34.6,21,310,11,1,0.091,1,1,0,,,1,0,low,no_return,30.8,2,1,0,0
TX105555,CUST001542,3758.61,Beauty,Credit Card,10.1,0.5,35,333,10,1,0.1,0,0,0,,,1,1,medium,no_return,2.9,0,0,0,0
TX105556,CUST000305,1415.83,Fashion,COD,0.0,27.2,18,4,10,0,0.0,0,0,0,,,2,0,low,no_return,10.4,0,0,0,0
TX105557,CUST000779,299.14,Home,Credit Card,32.5,7.2,30,281,10,0,0.0,0,0,0,,,0,0,low,no_return,50.6,1,0,0,0
TX105558,CUST001583,2238.63,Grocery,COD,21.0,6.2,30,1000,3,0,0.0,0,1,0,4.6,1.4,1,0,low,not_as_described_repeated,51.4,0,1,0,0
TX105559,CUST000406,2297.38,Sports,Credit Card,0.0,3.3,39,296,12,0,0.0,0,0,0,,,2,0,medium,no_return,12.1,0,1,0,0
TX105560,CUST001428,1454.77,Fashion,UPI,19.1,29.6,41,521,8,1,0.125,0,0,0,,,1,0,low,no_return,38.2,0,4,0,0
TX105561,CUST000351,622.52,Electronics,UPI,20.4,3.0,32,599,5,2,0.4,0,1,0,,,1,0,low,no_return,3.1,1,3,0,0
TX105562,CUST002361,531.72,Footwear,Debit Card,11.1,40.5,29,72,6,1,0.167,0,0,0,,,0,0,low,no_return,21.1,0,2,0,0
TX105563,CUST000310,1529.39,Beauty,Net Banking,5.1,3.7,18,88,10,2,0.2,0,0,0,,,2,0,medium,no_return,14.9,2,1,0,0
TX105564,CUST000278,885.23,Grocery,Debit Card,7.7,13.8,47,65,13,2,0.154,0,1,0,3.5,0.0,2,0,low,not_needed,12.9,0,1,0,0
TX105565,CUST001913,3302.24,Beauty,COD,11.1,8.1,25,832,6,0,0.0,0,0,0,,,0,0,medium,no_return,56.7,2,1,0,0
TX105566,CUST000662,1488.96,Grocery,UPI,19.3,9.7,33,61,9,1,0.111,1,0,1,0.5,0.1,2,0,low,changed_mind_repeated,15.4,0,2,0,0
TX105567,CUST001054,1368.02,Grocery,COD,24.5,1.7,54,228,13,0,0.0,0,0,0,5.0,4.5,1,0,low,changed_mind,25.6,0,1,0,0
TX105568,CUST000943,5355.08,Electronics,COD,0.0,8.7,20,832,8,1,0.125,0,1,0,,,2,1,low,no_return,27.8,0,1,0,0
TX105569,CUST000650,330.13,Beauty,Credit Card,18.1,21.8,32,180,5,2,0.4,0,0,0,10.3,7.7,5,0,low,changed_mind,28.8,0,1,0,1
TX105570,CUST002285,1835.12,Beauty,Credit Card,20.9,1.5,36,118,10,0,0.0,0,0,0,,,2,0,low,no_return,15.5,1,1,0,0
TX105571,CUST002075,475.38,Electronics,UPI,17.0,8.4,42,288,6,1,0.167,0,0,0,,,3,0,high,no_return,38.8,2,0,0,1
TX105572,CUST000717,4003.63,Books,UPI,10.1,9.3,32,309,15,0,0.0,0,0,1,0.5,0.0,1,1,high,changed_mind,22.8,2,3,0,0
TX105573,CUST002060,584.46,Fashion,UPI,32.0,24.6,43,550,14,1,0.071,0,2,0,,,2,0,low,no_return,45.5,0,3,1,0
TX105574,CUST002140,2357.33,Electronics,COD,31.1,7.2,27,234,4,0,0.0,0,2,0,,,2,0,medium,no_return,24.0,0,2,0,0
TX105575,CUST001617,2144.97,Toys,COD,10.6,21.0,37,14,10,1,0.1,0,0,0,2.6,0.5,2,0,low,changed_mind_repeated,22.0,1,2,0,0
TX105576,CUST001735,468.48,Footwear,UPI,14.0,0.7,36,532,15,1,0.067,1,0,0,,,1,0,medium,no_return,34.1,2,2,0,0
TX105577,CUST002804,2368.73,Fashion,Net Banking,24.3,14.6,31,6,15,1,0.067,0,0,0,,,3,0,high,no_return,50.4,3,2,0,0
TX105578,CUST001362,1267.0,Grocery,COD,30.4,5.8,35,815,9,0,0.0,0,0,0,,,2,0,low,no_return,10.2,0,2,0,0
TX105579,CUST001156,2667.39,Electronics,Debit Card,5.2,13.9,23,404,6,1,0.167,1,0,0,,,1,0,low,no_return,30.5,1,1,0,0
TX105580,CUST001617,1209.63,Books,Wallet,2.4,6.9,29,36,7,1,0.143,0,0,0,18.3,18.3,0,0,medium,not_needed,16.8,0,3,0,1
TX105581,CUST002507,2374.67,Beauty,Net Banking,18.3,15.1,19,292,8,3,0.375,1,1,1,,,0,0,medium,no_return,38.5,1,1,0,0
TX105582,CUST002129,1715.25,Toys,UPI,1.5,6.1,27,498,8,1,0.125,0,0,0,,,2,0,low,no_return,16.3,1,3,0,0
TX105583,CUST000226,2370.02,Home,Wallet,0.0,2.3,43,56,7,0,0.0,0,0,0,,,0,0,low,no_return,24.2,0,2,0,0
TX105584,CUST001378,2636.02,Home,Credit Card,5.2,11.5,36,141,7,0,0.0,0,0,0,2.6,2.4,0,0,high,not_as_described_repeated,3.8,0,1,0,0
TX105585,CUST002219,1592.2,Footwear,UPI,20.0,3.8,35,282,7,3,0.429,0,1,0,,,1,0,low,no_return,29.2,0,6,0,0
TX105586,CUST000672,1420.03,Electronics,UPI,33.6,1.3,18,243,13,0,0.0,0,0,0,,,0,0,medium,no_return,11.3,0,1,0,0
TX105587,CUST002965,2591.2,Fashion,Debit Card,6.5,5.2,35,380,10,3,0.3,0,0,0,,,1,0,low,no_return,14.0,3,0,0,0
TX105588,CUST002424,1280.26,Home,Wallet,13.5,3.6,31,55,7,0,0.0,0,0,0,,,0,0,low,no_return,22.6,0,0,0,0
